"MMS_COMPANY_NUM","MMS_START_DATE","BUS_ASC_NAME","SORT_NAME","MMS_TERM_DATE","PAC_REGION_CODE","GOM_REGION_CODE","ALASKA_RGN_CODE","ATL_REGION_CODE","DUNS_NUMBER","TERM_ACTN_EFF_DT","TERMINATION_CODE","DIVISION_NAME","LINE_1_ADDRESS","LINE_2_ADDRESS","CITY_NAME","POSTAL_ST_CODE","ZIP_CODE","COUNTRY_NAME","SEARCH_NAME"
"02549",9/28/2001,"Bulldog One Oil & Gas, Inc.","BULLDOG ONE OIL & GAS INC",,"","G","","","",,"","","475 Fifth Avenue","Suite 1200","New York","NY","10017","","Bulldog One Oil & Gas, Inc."
"02556",8/2/2001,"Victory Enterprises, Ltd.","VICTORY ENTERPRISES LTD",,"","G","","","",,"","","1245 River Drive","","Munster","IN","46321","","Victory Enterprises, Ltd."
"02561",10/29/2001,"NCX Company, L.L.C.","NCX COMPANY LLC",,"","G","","","",,"","","P.O. Box 1586","","Mandeville","LA","70470-1586","","NCX Company, L.L.C."
"02563",11/9/2001,"Dunhill Resources I, LLC","DUNHILL RESOURCES I LLC",,"","G","","","",,"","","730 N. Post Oak Road","4th Floor","Houston","TX","77024","","Dunhill Resources I, LLC"
"02587",3/28/2002,"The Williams Companies, Inc.","WILLIAMS COMPANIES INC",,"","G","","","",,"","","One Williams Center","Post Office Box 3102","Tulsa","OK","74101-3102","","The Williams Companies, Inc."
"02599",5/24/2002,"El Paso Field Services, L.P.","EL PASO FIELD SERVICES LP",,"","G","","","",,"","","2727 North Loop West","Suite 700","Houston","TX","77008","","El Paso Field Services, L.P."
"02602",5/6/2002,"Calpine Corporation","CALPINE CORPORATION",,"","G","","","",,"","","c/o Calpine Natural Gas L.P.","717 Texas Avenue, Suite 2800","Houston","TX","77002","","Calpine Corporation"
"02611",7/10/2002,"EnCana Gulf of Mexico LLC","ENCANA GULF OF MEXICO LLC",,"","G","","","",,"","","1616 Voss","Suite 750","Houston","TX","77057","","EnCana Gulf of Mexico LLC"
"01577",9/30/2002,"Harvest Natural Resources, Inc.","HARVEST NATURAL RESOURCES INC",,"","G","","","",,"","","15835 Park Ten Place Drive","Suite 115","Houston","TX","77084","","Harvest Natural Resources, Inc."
"02621",10/28/2002,"Shell GOM Pipeline Company LLC","SHELL GOM PIPELINE COMPANY LLC",,"","G","","","",,"","","777 Walker Street","","Houston","TX","77002","","Shell GOM Pipeline Company LLC"
"02634",12/19/2002,"Comstock Resources, Inc.","COMSTOCK RESOURCES INC",,"","G","","","",,"","","5300 Town and Country Blvd.","Suite 500","Frisco","TX","75034","","Comstock Resources, Inc."
"01018",4/8/2003,"The George R. Brown Partnership, L.P.","BROWN, THE GEORGE R PARTNERSHIP L P",,"","G","","","",,"","","4700 First City Tower","1001 Fannin","Houston","TX","77002-6708","","The George R. Brown Partnership, L.P."
"02661",5/29/2003,"Howard Energy Co., Inc.","HOWARD ENERGY CO INC",,"","G","","","",,"","","125 Park Street","Suite 250","Traverse City","MI","49684","","Howard Energy Co., Inc."
"02676",7/28/2003,"Andromeda Resources, LLC","ANDROMEDA RESOURCES LLC",,"","G","","","",,"","","1600 Stout Street","Suite 1900","Denver","CO","80202","","Andromeda Resources, LLC"
"02688",8/22/2003,"NEW ENERGY, L.L.C.","NEW ENERGY LLC",,"","G","","","",,"","","Post Office Box 51469","","Lafayette","LA","70505-1469","","NEW ENERGY, L.L.C."
"02703",11/18/2003,"Seminole Resources, Inc.","SEMINOLE RESOURCES INC",,"","G","","","",,"","","3143 Cedar Knolls Drive","","Kingwood","TX","77339","","Seminole Resources, Inc."
"02713",12/22/2003,"Cenergy Exploration & Production Company","CENERGY EXPLORATION & PRODUCTION COMPANY",,"","G","","","",,"","","228 St. Charles Avenue","Suite 724","New Orleans","LA","70115","","Cenergy Exploration & Production Company"
"02716",2/13/2004,"Cimarex Energy Co.","CIMAREX ENERGY CO",,"","G","","","",,"","","15 East 5th Street","Suite 1000","Tulsa","OK","74103","","Cimarex Energy Co."
"02719",2/12/2004,"Cities Energy, LLC","CITIES ENERGY LLC",,"","G","","","",,"","","818 Sundance Valley Drive","","Katy","TX","77450-3330","","Cities Energy, LLC"
"02730",4/8/2004,"TBG Offshore Properties, Inc.","TBG OFFSHORE PROPERTIES INC",,"","G","","","",,"","","3606 Evergreen Glade","","Kingwood","TX","77339","","TBG Offshore Properties, Inc."
"02750",8/4/2004,"RIMROCK EXPLORATION, L.L.C.","RIMROCK EXPLORATION LLC",,"","G","","","",,"","","547 Three Corners","","Houston","TX","77024","","RIMROCK EXPLORATION, L.L.C."
"02755",7/21/2004,"Haroldson L. Hunt, Jr. Trust Estate","HUNT, JR HAROLDSON L TRUST ESTATE",,"","G","","","",,"","","1601 Elm Street","Suite 4700","Dallas","TX","75201","","Haroldson L. Hunt, Jr. Trust Estate"
"02774",10/21/2004,"Lake Ronel Oil Company","LAKE RONEL OIL COMPANY",,"","G","","","",,"","","115 East Elm Street","","Tyler","TX","75702","","Lake Ronel Oil Company"
"02784",12/27/2004,"Summit Gulf Venture, LLC","SUMMIT GULF VENTURE LLC",,"P","","","","",,"","","4675 MacArthur Court","Suite 1170","Newport Beach","CA","92660","","Summit Gulf Venture, LLC"
"02763",1/24/2005,"Access Exploration Corp.","ACCESS EXPLORATION CORP",,"","G","","","",,"","","1177 West Loop South","Suite 1450","Houston","TX","77027","","Access Exploration Corp."
"02783",10/4/2004,"Velocity Energy Limited LLC","VELOCITY ENERGY LIMITED LLC",,"","G","","","",,"","","711 Louisiana Street","","Houston","TX","77002-2716","","Velocity Energy Limited LLC"
"02792",3/11/2005,"A.M.E. Petroleum Corp.","A M E PETROLEUM CORP",,"","G","","","",,"","","1126 South Federal Highway","Suite 269","Fort Lauderdale","FL","33316","","A.M.E. Petroleum Corp."
"02816",7/12/2005,"Velocity Energy Partners LP","VELOCITY ENERGY PARTNERS LP",,"","G","","","",,"","","10011 Briar Drive","","Houston","TX","77042","","Velocity Energy Partners LP"
"02825",7/29/2005,"Walter E&P, Inc.","WALTER E&P INC",,"","G","","","",,"","","1100 Louisiana","Suite 200","Houston","TX","77002-5299","","Walter E&P, Inc."
"02819",7/18/2005,"Cities Energy Offshore, LLC","CITIES ENERGY OFFSHORE LLC",,"","G","","","",,"","","10927 Ivy Ridge","","Houston","TX","77043","","Cities Energy Offshore, LLC"
"02829",8/11/2005,"FWOE Partners L.P.","FWOE PARTNERS LP",,"","G","","","",,"","","9821 Katy Freeway","Suite 1050","Houston","TX","77024","","FWOE Partners L.P."
"02850",11/29/2005,"Grimes Energy Company","GRIMES ENERGY COMPANY",,"","G","","","",,"","","Eleven Greenway Plaza","Suite 2902","Houston","TX","77046","","Grimes Energy Company"
"02860",12/27/2005,"Tauber Exploration & Production Co.","TAUBER EXPLORATION & PRODUCTION CO",,"","G","","","",,"","","55 Waugh Drive","Suite 601","Houston","TX","77007-5837","","Tauber Exploration & Production Co."
"02194",2/3/2006,"Petrohawk Properties, LP","PETROHAWK PROPERTIES LP",,"","G","","","",,"","","5500 West Plano Parkway","Suite 200","Plano","TX","75093","","Petrohawk Properties, LP"
"02808",1/23/2006,"TDC Energy LLC","TDC ENERGY LLC",,"","G","","","",,"","","400 East Kaliste Saloom Road","Suite 6000","Lafayette","LA","70508","","TDC Energy LLC"
"02874",3/3/2006,"Swift Energy Operating, LLC","SWIFT ENERGY OPERATING LLC",,"","G","","","",,"","","16825 Northchase Drive","Suite 400","Houston","TX","77060","","Swift Energy Operating, LLC"
"02879",3/22/2006,"GeoPetra Partners, LLC","GEOPETRA PARTNERS LLC",,"","G","","","",,"","","5605 N. MacArthur Blvd.","MacArthur Center II, Suite 660","Irving","TX","75038","","GeoPetra Partners, LLC"
"02895",6/2/2006,"Consolidated Natural Gas Company","CONSOLIDATED NATURAL GAS COMPANY",,"","G","","","",,"","","P. O. Box 26532","","Richmond","VA","23261","","Consolidated Natural Gas Company"
"02905",8/14/2006,"Armstrong Oil & Gas, Inc.","ARMSTRONG OIL & GAS INC",,"","G","","","",,"","","700 Seventeenth Street","Suite 1400","Denver","CO","80202","","Armstrong Oil & Gas, Inc."
"02917",10/13/2006,"Rooster Oil & Gas, LLC","ROOSTER OIL & GAS LLC",,"","G","","","",,"","","16285 Park Ten Place","Suite 120","Houston","TX","77084","","Rooster Oil & Gas, LLC"
"02930",11/1/2006,"Ridgewood Energy R Fund, LLC","RIDGEWOOD ENERGY R FUND LLC",,"","G","","","",,"","","c/o Ridgewood Energy Corporation","14 Philips Parkway","Montvale","NJ","07645","","Ridgewood Energy R Fund, LLC"
"01452",10/27/1988,"Cecil James Looke, III (Individual)","LOOKE, CECIL JAMES III",,"","G","","","",,"","","1100 Louisiana","Suite 200","Houston","TX","77002-5299","","Cecil James Looke, III (Individual)"
"02361",2/5/2007,"Eni Petroleum US LLC","ENI PETROLEUM US LLC",,"","G","","","",,"","","1201 Louisiana","Suite 3500","Houston","TX","77002","","Eni Petroleum US LLC"
"02971",7/13/2007,"Ridgewood Energy U Fund, LLC","RIDGEWOOD ENERGY U FUND LLC",,"","G","","","",,"","","14 Philips Parkway","","Montvale","NJ","07645","","Ridgewood Energy U Fund, LLC"
"02984",9/11/2007,"Texas Standard Oil Operating Company","TEXAS STANDARD OIL OPERATING COMPANY",,"","G","","","",,"","","6575 West Loop South","Suite 455","Bellaire","TX","77401","","Texas Standard Oil Operating Company"
"02910",9/13/2007,"CEU Offshore I, LLC","CEU OFFSHORE I LLC",,"","G","","","",,"","","Attn: Barbara Beard","1221 Lamar Street, Suite 750","Houston","TX","77010","","CEU Offshore I, LLC"
"02841",9/24/2007,"Beryl Resources LP","BERYL RESOURCES LP",,"","G","","","",,"","","c/o First Reserve Corporation","600 Travis, Suite 6000","Houston","TX","77002","","Beryl Resources LP"
"02991",10/4/2007,"Vinland Energy Operations, LLC","VINLAND ENERGY OPERATIONS LLC",,"","G","","","",,"","","7700 San Felipe Street","Suite 480","Houston","TX","77063","","Vinland Energy Operations, LLC"
"02999",10/12/2007,"STL Pipeline, LLC","STL PIPELINE LLC",,"","G","","","",,"","","1111 Bagby Street","Suite 4800","Houston","TX","77002","","STL Pipeline, LLC"
"03012",2/14/2008,"Enterprise Products Operating LLC","ENTERPRISE PRODUCTS OPERATING LLC",,"","G","","","",,"","","1100 Louisiana Street","","Houston","TX","77002","","Enterprise Products Operating LLC"
"03031",3/18/2008,"MOEX Oil & Gas Texas LLC","MOEX OIL & GAS TEXAS LLC",,"","G","","","",,"","","9 Greenway Plaza","Suite 1220","Houston","TX","77046","","MOEX Oil & Gas Texas LLC"
"03040",5/1/2008,"FLEX Fund Oil & Gas 1, Inc.","FLEX FUND OIL & GAS 1 INC",,"","G","","","",,"","","1980 Post Oak  Boulevard","Suite 720","Houston","TX","77056","","FLEX Fund Oil & Gas 1, Inc."
"03044",5/23/2008,"Providence Resources (GOM No 2) LLC","PROVIDENCE RESOURCES GOM NO 2 LLC",,"","G","","","",,"","","Airfield House","Airfield Park","DonnyBrook           Dublin 4","","","Ireland","Providence Resources (GOM No 2) LLC"
"03045",5/27/2008,"Highbaugh Field Corporation","HIGHBAUGH FIELD CORPORATION",,"","G","","","",,"","","Post Office Box 20265","","Houston","TX","77225-0265","","Highbaugh Field Corporation"
"03048",6/16/2008,"Champion Exploration, LLC","CHAMPION EXPLORATION LLC",,"","G","","","",,"","","P.O. Box 11429","","Zephyr Cove","NV","89449","","Champion Exploration, LLC"
"03057",7/30/2008,"Maersk Oil Gulf of Mexico Three LLC","MAERSK OIL GULF OF MEXICO THREE LLC",,"","G","","","",,"","","2500 City West Boulevard","Suite 1350","Houston","TX","77042","","Maersk Oil Gulf of Mexico Three LLC"
"03066",8/12/2008,"Endeavor Natural Gas Offshore, LLC","ENDEAVOR NATURAL GAS OFFSHORE LLC",,"","G","","","",,"","","1201 Louisiana","Suite 3350","Houston","TX","77002","","Endeavor Natural Gas Offshore, LLC"
"03085",11/17/2008,"Jurasin Oil & Gas, Inc.","JURASIN OIL & GAS, INC.",,"","G","","","",,"","","9700 Richmond Avenue","Suite 124","Houston","TX","77042-4821","","Jurasin Oil & Gas, Inc."
"03095",3/4/2009,"Proserv Energy, L.L.C.","PROSERV ENERGY LLC",,"","G","","","",,"","","13105 Northweat Freeway","Suite 250","Houston","TX","77040","","Proserv Energy, L.L.C."
"03096",4/13/2009,"PETROCHASE,LP","PETROCHASE LP",,"","G","","","",,"","","86 Wisteria Walk Circle","","The Woodlands","TX","77381","","PETROCHASE,LP"
"03099",5/11/2009,"Shoreline Offshore LLC","SHORELINE OFFSHORE LLC",,"","G","","","",,"","","16801 Greenspoint Park Drive","Suite 380","Houston","TX","77060","","Shoreline Offshore LLC"
"03105",8/25/2009,"Matagorda Production Co.","MATAGORDA PRODUCTION CO",,"","G","","","",,"","","675 Bering Dr.,","Suite 650","Houston","TX","77057","","Matagorda Production Co."
"03108",9/2/2009,"Petrodome EC, LLC","PETRODOME EC LLC",,"","G","","","",,"","","4203 Yoakum Boulevard","Suite 170","Houston","TX","77006","","Petrodome EC, LLC"
"03123",11/23/2009,"Marathon Oil Corporation","MARATHON OIL CORPORATION",,"","G","","","",,"","","5555 San Felipe Road","","Houston","TX","77056","","Marathon Oil Corporation"
"03124",12/3/2009,"Blue Ocean Operating, LLC","BLUE OCEAN OPERATING LLC",,"","G","","","",,"","","2001 Beach Street","Suite 810","Fort Worth","TX","76103","","Blue Ocean Operating, LLC"
"03151",3/26/2010,"Cox Operating, L.L.C.","COX OPERATING LLC",,"","G","","","",,"","","1615 Poydras Street","Suite 830","New Orleans","LA","70130","","Cox Operating, L.L.C."
"03152",3/26/2010,"Cox Oil Offshore, L.L.C.","COX OIL OFFSHORE LLC",,"","G","","","",,"","","1615 Poydras","Suite 830","New Orleans","LA","70130","","Cox Oil Offshore, L.L.C."
"03162",7/20/2010,"ZPZ Acquisitions, Inc.","ZPZ ACQUISITIONS INC",,"","G","","","",,"","","2000 Post Oak Boulevard","Suite 100","Houston","TX","77056-4400","","ZPZ Acquisitions, Inc."
"02976",8/18/2010,"Chet Morrison Contractors, L.L.C.","CHET MORRISON CONTRACTORS LLC",,"","G","","","",,"","","#9 Bayou Dularge Rd.","","Houma","LA","70363","","Chet Morrison Contractors, L.L.C."
"03187",1/18/2011,"GDF SUEZ Mustang Island LLC","GDF SUEZ MUSTANG ISLAND LLC",,"","G","","","",,"","","1990 Post Oak Boulevard","Suite 1900","Houston","TX","77056","","GDF SUEZ Mustang Island LLC"
"15015",2/23/2011,"Energy Management, Inc.","ENERGY MANAGEMENT INC",,"P","G","Y","A","",,"","","75 Arlington Street","Suite 704","Boston","MA","02116","","Energy Management, Inc."
"02308",7/29/2011,"SM Energy Company","SM ENERGY COMPANY",,"","G","","","",,"","","777 North Eldridge Parkway","Suite 1000","Houston","TX","77079","","SM Energy Company"
"03207",9/26/2011,"Hall-Houston Exploration IV, L.P.","HALL HOUSTON EXPLORATION IV L P",,"P","G","Y","A","",,"","","4605 Post Oak Place","Suite 100","Houston","TX","77027","United States","Hall-Houston Exploration IV, L.P."
"03163",7/20/2010,"Anglo-Suisse Development Partners, LLC","ANGLO-SUISSE DEVELOPMENT PARTNERS LLC",,"","G","","","",,"","","919 Milam Street","Suite 2300","Houston","TX","77002","United States","Anglo-Suisse Development Partners, LLC"
"01819",7/9/1993,"ATP Oil & Gas Corporation","ATP OIL & GAS CORPORATION",,"","G","","","",,"","","4600 Post Oak Place","Suite 100","Houston","TX","77027-9726","United States","ATP Oil & Gas Corporation"
"02436",3/29/2000,"PALACE EXPLORATION COMPANY","PALACE EXPLORATION COMPANY",,"","G","","","",,"","","c/o Bistate Oil Management Corp.","5 East 59th Street - 5th Floor","New York","NY","10022","United States","PALACE EXPLORATION COMPANY"
"03227",3/19/2012,"PEMEX USA GOM I, Inc.","PEMEX USA GOM I INC.",,"P","G","Y","A","",,"","","1209 Orange Street","","Wilmington","DE","19801","United States","PEMEX USA GOM I, Inc."
"03234",4/26/2012,"The Virgin Oil Company, Inc. Plan Trust","VIRGIN OIL COMPANY INC PLAN TRUST",,"P","G","Y","A","",,"","","Whistler Energy, LLC, Trustee","5205 Pine Street","Bellaire","TX","77401","United States","The Virgin Oil Company, Inc. Plan Trust"
"03250",6/14/2012,"San Jacinto Exploration, LLC  ","SAN JACINTO EXPLORATION LLC  ",,"P","G","Y","A","",,"","","11 Greenway Plaza","Suite 2902","Houston","TX","77046","United States","San Jacinto Exploration, LLC  "
"15041",8/15/2012,"Florida Atlantic University Board of Trustees","FLORIDA ATLANTIC UNIVERSITY BOARD OF TRUSTEES",,"P","G","Y","A","",,"","","Division of Research","777 Glades Rd., ADM 206","Boca Raton","FL","33431","United States","Florida Atlantic University Board of Trustees"
"03265",11/7/2012,"376 OG HOLDINGS, LLC","376 OG HOLDINGS LLC",,"P","G","Y","A","",,"","","4514 Cole Ave.","Suite 600","Dallas","TX","75205","United States","376 OG HOLDINGS, LLC"
"15043",11/16/2012,"AW Hawaii Wind, LLC","AW HAWAII WIND, LLC",,"P","G","Y","A","",,"","","P.O. Box 390","","Bovina","TX","79009","United States","AW Hawaii Wind, LLC"
"03272",12/21/2012,"233 OG Holdings, LLC","233 OG HOLDINGS LLC",,"P","G","Y","A","",,"","","4515 Cole Avenue","Suite 600","Dallas","TX","75205","United States","233 OG Holdings, LLC"
"02941",1/12/2007,"Maersk Oil Gulf of Mexico Two LLC","MAERSK OIL GULF OF MEXICO TWO LLC",,"","G","","","",,"","","2500 Citywest Blvd","Suite 100","Houston","TX","77042","United States","Maersk Oil Gulf of Mexico Two LLC"
"03232",4/24/2012,"PPC Operating Company LLC","PPC OPERATING COMPANY LLC",,"P","G","Y","A","",,"","","10355 Centrepark Drive","Suite 100","Houston","TX","77043","United States","PPC Operating Company LLC"
"00113",1/30/1989,"BP Exploration (Alaska) Inc.","BP Exploration (Alaska) Inc.",,"","G","Y","","",,"","","50 Penn Place, Suite 1100","","Oklahoma City","OK","73118","","BP Exploration (Alaska) Inc."
"03287",4/19/2013,"Venoco Energy Partners Operating, LLC","VENOCO ENERGY PARTNERS OPERATING, LLC",,"P","G","Y","A","",,"","","6267 Carpinteria Avenue, Suite 100","","Carpinteria","CA","93013","United States","Venoco Energy Partners Operating, LLC"
"02349",3/4/1999,"Magnum Hunter Production, Inc.","MAGNUM HUNTER PRODUCTION INC",,"","G","","","",,"","","202 S. Cheyenne Ave.","Suite 500","Tulsa","OK","74103","United States","Magnum Hunter Production, Inc."
"03126",12/17/2009,"Beta Operating Company, LLC","BETA OPERATING COMPANY, LLC",,"P","","","","",,"","","111 West Ocean Blvd., Suite 1240","","Long Beach","CA","90802","United States","Beta Operating Company, LLC"
"03314",1/2/2014,"Samson Offshore BSM, LLC","SAMSON OFFSHORE BSM  LLC",,"P","G","Y","A","",,"","","110 West 7th Street","Suite 2000","Tulsa","OK","74119","United States","Samson Offshore BSM, LLC"
"03329",2/4/2014,"Ridgewood Rockefeller, LLC","RIDGEWOOD ROCKEFELLER  LLC",,"P","G","Y","A","",,"","","1254 Enclave Parkway","Suite 600","Houston","TX","77077","United States","Ridgewood Rockefeller, LLC"
"03339",2/25/2014,"Sunrise Energy LLC","SUNRISE ENERGY LLC",,"P","G","Y","A","",,"","","517 Dumaine Street","Suite 1-R","New Orleans","LA","70116","United States","Sunrise Energy LLC"
"15049",3/27/2014,"Dominion Wind Development, LLC","DOMINION WIND DEVELOPMENT, LLC",,"P","G","Y","A","",,"","","120 Tredegar Street","","Richmond","VA","23219","United States","Dominion Wind Development, LLC"
"02257",6/17/2014,"Gateway Offshore Pipeline Company  LLC","GATEWAY OFFSHORE PIPELINE COMPANY  LLC",,"","G","","","",,"","","1415 Louisiana, Suite 4100","","Houston","TX","77002","United States","Gateway Offshore Pipeline Company  LLC"
"03236",4/27/2012,"Houston Energy Deepwater Ventures VI, LLC","HOUSTON ENERGY DEEPWATER VENTURES VI LLC",,"P","G","Y","A","",,"","","1200 Smith","Suite 2400","Houston","TX","77002","United States","Houston Energy Deepwater Ventures VI, LLC"
"03221",1/26/2012,"Houston Energy Deepwater Ventures IV, LLC","HOUSTON ENERGY DEEPWATER VENTURES IV  LLC",,"P","G","Y","A","",,"","","1200 Smith","Suite 2400","Houston","TX","77002","United States","Houston Energy Deepwater Ventures IV, LLC"
"03358",8/21/2014,"HESS TUBULAR BELLS LLC","HESS TUBULAR BELLS LLC",,"P","G","Y","A","",,"","","1501 McKinney Street","","Houston","TX","77010","United States","HESS TUBULAR BELLS LLC"
"03367",9/18/2014,"Samurai International Petroleum, LLC","SAMURAI INTERNATIONAL PETROLEUM LLC",,"P","G","Y","A","",,"","","4800 Highway 311","","Houma","LA","70360","United States","Samurai International Petroleum, LLC"
